;Currency;Exchange;Name;Symbol;Symbol2
4737;EUR;IBIS;ComStage 1 EURO STOXX 50 UCITS ETF;E950;E950
4738;EUR;IBIS;Coba ETN -2x MDAXF Daily Short;X00N;X00N
4739;EUR;IBIS;ComStage ETF iBoxx Liquid Sovereigns Diversified 1-3 TR UCITS ETF;X502;X502
4740;EUR;IBIS;Fidelity US Quality Income UCITS ETF;FUSD;FUSD
4741;EUR;IBIS;Coba ETC 2x Brent Oil Daily Long;X0C2;X0C2
4742;EUR;IBIS;Lyxor BofAML EUR High Yield Ex-Financial Bond UCITS ETF;YIEL;LYQY
4743;EUR;IBIS;Xtrackers II Global Aggregate Bond Swap UCITS ETF;XBAG;XBAG
4744;EUR;IBIS;UBS Irl ETF plc - S&P 500 ESG UCITS ETF;S5SD;S5SD
4745;EUR;IBIS;Amundi ETF Govt Bond Euromts Broad Investment Grade 5-7 UCITS ETF;C53;18MZ
4746;EUR;IBIS;ETFS Long SEK Short EUR;XBJD;XBJD
4747;EUR;IBIS;OSSIAM GLOBAL MULTI-ASSET RISK-CONTROL UCITS ETF;OSXM;OSXM
4748;EUR;IBIS;Xtrackers ESG MSCI USA UCITS ETF;XZMU;XZMU
4749;EUR;IBIS;Lyxor MSCI World Financials TR UCITS ETF;FINSW;LYPD
4750;EUR;IBIS;Xtrackers MSCI Thailand UCITS ETF;XCS4;XCS4
4751;EUR;IBIS;HSBC MSCI EUROPE UCITS ETF;H4ZE;H4ZE
4752;EUR;IBIS;Coba ETN -2x TECDAXF Daily Short;X00W;X00W
4753;EUR;IBIS;Xtrackers Energy Optimum Yield EUR Hedged ETC;XCTH;XCTH
4754;EUR;IBIS;Xtrackers S&P 500 Equal Weight UCITS ETF;XDEW;XDEW
4755;EUR;IBIS;Amundi Nasdaq-100 ETF;ANX;6AQQ
4756;EUR;IBIS;Deka MDAX UCITS ETF;ELF1;ELF1
4757;EUR;IBIS;Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF;DXSV;DXSV
4758;EUR;IBIS;Xtrackers Brent Crude Oil Optimum Yield ETC EUR;XCTL;XCTL
4759;EUR;IBIS;Amundi ETF MSCI Europe Industrials UCITS ETF;CIN;18M8
4760;EUR;IBIS;Lyxor STOXX Europe 600 Media UCITS ETF;MDA;LMDA
4761;EUR;IBIS;iShares STOXX Europe 600 Financial Services UCITS ETF DE;EXH2;EXH2
4762;EUR;IBIS;WisdomTree Emerging Markets Equity Income UCITS ETF;WTD8;WTD8
4763;EUR;IBIS;ComStage ETF iBoxx Sovereigns Germany Capped 3m-2 TR UCITS ETF;8520;8520
4764;EUR;IBIS;Coba ETN 1x NDXF Daily Long;X04M;X04M
4765;EUR;IBIS;Coba ETN -1x HSIF Daily Short;X04X;X04X
4766;EUR;IBIS;UBS ETF-MSCI Japan UCITS ETF;UIM5;UIM5
4767;EUR;IBIS;Lyxor JP MORGAN EUROPE VALUE FACTOR UCITS ETF;LYXV;LYXV
4768;EUR;IBIS;Deka STOXX Europe 50 UCITS ETF;EL4Y;EL4Y
4769;EUR;IBIS;UBS ETF - J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF;SEAA;SEAA
4770;EUR;IBIS;UBS Irl ETF plc - S&P 500 ESG UCITS ETF;S5SG;S5SG
4771;EUR;IBIS;ComStage ETF Commerzbank Commodity ex-Agriculture EW Index TR UCITS ETF;C090;C090
4772;EUR;IBIS;Coba ETC -4x Brent Oil Daily Short;X0D4;X0D4
4773;EUR;IBIS;Xtrackers MSCI EM Europe, Middle East & Africa Swap UCITS ETF;DBX4;DBX4
4774;EUR;IBIS;Xtrackers MSCI Pacific ex Japan UCITS ETF;DXS6;DXS6
4775;EUR;IBIS;ComStage ETF MSCI Pacific ex Japan TRN UCITS ETF;X015;X015
4776;EUR;IBIS;Amundi Index MSCI Europe SRI UCITS ETF DR;EUSRI;MIVB
4777;EUR;IBIS;Deka iBoxx EUR Liquid Corporates Diversified UCITS ETF;EL49;EL49
4778;EUR;IBIS;Lyxor MSCI Europe DR UCITS ETF;MEU;LYY5
4779;EUR;IBIS;Lyxor IBOXX $ Liquid Emerging Markets Sovereigns UCITS ETF;LYQS;LYQS
4780;EUR;IBIS;Amundi Index US Corp SRI UCITS ETF DR;UCRP;UCRP
4781;EUR;IBIS;ComStage ETF STOXX Europe 600 Insurance NR UCITS ETF;C070;C070
4782;EUR;IBIS;ComStage 1 Dax UCITS ETF;E901;E901
4783;EUR;IBIS;Lyxor MSCI EMU ESG Trend Leaders DR UCITS ETF;LESE;LESE
4784;EUR;IBIS;L&G Gold Mining UCITS ETF;ETLX;ETLX
4785;EUR;IBIS;Lyxor EuroMTS 7-10Y Investment Grade DR UCITS ETF;MTD;LYXD
4786;EUR;IBIS;AMUNDI INDEX MSCI WORLD UCITS ETF DR;10AH;10AH
4787;EUR;IBIS;Coba ETC -2 x Palladium Daily Short Index;X0BV;X0BV
4788;EUR;IBIS;Boost LevDAX 3x Daily ETP;3DEL1;3DEL
4789;EUR;IBIS;Collateralized ETC on Brent Crude Oil;BNQA;BNQA
4790;EUR;IBIS;Amundi ETF Govt Bond Euromts Broad Investment Grade 7-10 UCITS ETF;C73;18M0
4791;EUR;IBIS;Coba ETN 3x HSCEIF Daily Long;X000;X000
4792;EUR;IBIS;ComStage ETF Nikkei 225 UCITS ETF;C020;C020
4793;EUR;IBIS;ETFS 2X Daily Long Cocoa;4RUP;4RUP
4794;EUR;IBIS;Xtrackers II USD Asia ex Japan Corporate Bond UCITS ETF;ALQD;ALQD
4795;EUR;IBIS;ETFS Longer Dated Grains;9GAP;9GAP
4796;EUR;IBIS;Xtrackers II Germany Government Bond 1-3 UCITS ETF;D5BC;D5BC
4797;EUR;IBIS;Coba ETN 2x DJIAF Daily Long;X04F;X04F
4798;EUR;IBIS;Invesco RBIS Equal Risk Equity Europe UCITS ETF;REQR;REQR
4799;EUR;IBIS;UBS ETF FTSE 100 UCITS ETF;UIM3;UIM3
4800;EUR;IBIS;Collateralized EUR Hedged RICI Enhanced Tin TR Index ETC;B4N8;B4N8
4801;EUR;IBIS;Deka MSCI Emerging Markets UCITS ETF;EL40;EL40
4802;EUR;IBIS;iShares STOXX Europe Large 200 UCITS ETF DE;EXSC;EXSC
4803;EUR;IBIS;HSBC MSCI USA UCITS ETF;H4ZD;H4ZD
4804;EUR;IBIS;ETFS 3x Daily Short EURO STOXX 50;UES3;UES3
4805;EUR;IBIS;Xtrackers II GBP Overnight Rate Swap UCITS ETF;DXS1;DXS1
4806;EUR;IBIS;Xtrackers LPX Private Equity Swap UCITS ETF;DX2D;DX2D
4807;EUR;IBIS;iShares eb.rexx Government Germany 2.5-5.5yr UCITS;EXHC;EXHC
4808;EUR;IBIS;Xtrackers Stoxx Europe 600 UCITS ETF;DX2X;DX2X
4809;EUR;IBIS;Xtrackers iBoxx USD Corporate Bond Yield Plus UCITS ETF;XYLE;XYLE
4810;EUR;IBIS;Market Access Rogers International Commodity Index UCITS ETF;M9SA;M9SA
4811;EUR;IBIS;Fidelity US Quality Income UCITS ETF;FUSA;FUSA
4812;EUR;IBIS;Lyxor Core US TIPS DR UCITS ETF;TIUP;TIUP
4813;EUR;IBIS;iShares EURO STOXX Select Dividend 30 UCITS ETF DE;EXSG;EXSG
4814;EUR;IBIS;Xtrackers Switzerland UCITS ETF;DBXS;DBXS
4815;EUR;IBIS;ComStage ETF Dow Jones Industrial Average TM UCITS ETF;C010;C010
4816;EUR;IBIS;Xtrackers II EUR High Yield Corporate Bond 1-3 Swap UCITS ETF;XHY1;XHY1
4817;EUR;IBIS;UBS ETF - Sustainable Development Bank Bonds UCITS ETF;MDBA;MDBA
4818;EUR;IBIS;ETFS Long INR Short USD;XBJG;XBJG
4819;EUR;IBIS;Xtrackers MSCI Bangladesh Swap UCITS ETF;XBAN;XBAN
4820;EUR;IBIS;UBS ETF-Factor MSCI EMU Total Shareholder Yield UCITS ETF;ETSYDEUR;UIM8
4821;EUR;IBIS;UBS ETF - Bloomberg Barclays US Liquid Corporates UCITS ETF;UEF0;UEF0
4822;EUR;IBIS;UBS Irl ETF plc - S&P 500 UCITS ETF;UBU9;UBU9
4823;EUR;IBIS;ETFS 1X Daily Short Silver;4RTF;4RTF
4824;EUR;IBIS;Lyxor STOXX Europe Select Dividend 30 UCITS ETF;SELT;SELD
4825;USD;IBIS;Collateralized ETC on RICI Enhanced BRENT TR Index;BNQ7;BNQ7
4826;EUR;IBIS;Xtrackers MSCI World Health Care UCITS ETF;XDWH;XDWH
4827;EUR;IBIS;First Trust Germany AlphaDEX UCITS ETF;FTGG;FTGG
4828;EUR;IBIS;ETFS 2X Daily Long Copper;4RT3;4RT3
4829;EUR;IBIS;Xtrackers JPX-Nikkei 400 UCITS ETF;XDNY;XDNY
4830;EUR;IBIS;ComStage ETF iBoxx Liquid Sovereigns Diversified 7-10 TR UCITS ETF;X505;X505
4831;EUR;IBIS;Lyxor MSCI EMU Small Cap DR UCITS ETF;MMS;LGWU
4832;EUR;IBIS;PIMCO Euro Short Maturity Source UCITS ETF;PJSR;PJSR
4833;EUR;IBIS;L&G Cyber Security UCITS ETF;USPY;USPY
4834;EUR;IBIS;Deka Eurozone Rendite Plus 1-10 UCITS ETF;ELFD;ELFD
4835;EUR;IBIS;ETFS 1X Daily Short Wti Crude Oil;9GA7;9GA7
4836;EUR;IBIS;Xtrackers Morningstar Global Quality Dividend UCITS ETF;XMGD;XMGD
4837;EUR;IBIS;iShares eb.rexx Government Germany UCITS ETF DE;EXHA;EXHA
4838;EUR;IBIS;Xtrackers MSCI Pakistan Swap UCITS ETF;XBAK;XBAK
4839;EUR;IBIS;ComStage ETF STOXX Europe 600 Food & Beverage NR UCITS ETF;C067;C067
4840;EUR;IBIS;Deka MSCI Europe LC UCITS ETF;EL4H;EL4H
4841;EUR;IBIS;Amundi Index MSCI USA SRI UCITS ETF DR;USRI;GNAR
4842;EUR;IBIS;Xtrackers MSCI Philippines UCITS ETF;XPQP;XPQP
4843;EUR;IBIS;Xtrackers Stoxx Europe 600 Technology Swap UCITS ETF;DXSH;DXSH
4844;EUR;IBIS;ETFS All Commodities;OD7V;OD7V
4845;EUR;IBIS;Ossiam Shiller Barclays Cape Europe Sector Value TR;CAPE;EUPE
4846;EUR;IBIS;ETFS Industrial Metals;OD7Z;OD7Z
4847;EUR;IBIS;Amundi MSCI World EX Europe;CE8;CE8G
4848;EUR;IBIS;UBS Irl ETF Plc - Factor MSCI USA Prime Value UCITS ETF;UBUS;UBUS
4849;EUR;IBIS;Xtrackers MSCI Africa TOP 50 Swap UCITS ETF;XMKA;XMKA
4850;EUR;IBIS;Coba ETC -2x Brent Oil Daily Short;X0C4;X0C4
4851;EUR;IBIS;Lyxor MSCI World Consumer Staples TR UCITS ETF;STAW;LYPB
4852;EUR;IBIS;Coba ETC 1x Natural Gas Daily Long;X0C5;X0C5
4853;EUR;IBIS;Coba ETN -4x DAXF Daily Short;X00H;X00H
4854;EUR;IBIS;UBS ETF - Bloomberg Barclays USD Emerging Markets Sovereign UCITS ETF;UEFS;UEFS
4855;EUR;IBIS;Xtrackers Euro Stoxx 50 UCITS ETF;DBXE;DBXE
4856;EUR;IBIS;ETFS Longer Dated Industrial Metals;9GAK;9GAK
4857;EUR;IBIS;BNP Paribas Easy Low Carbon 100 Europe UCITS ETF;ECN;LCEU
4858;EUR;IBIS;Amundi Msci Europe UCITS ETF;CEUG;CEUG
4859;EUR;IBIS;HSBC MSCI South Africa Capped UCITS ETF;H4ZQ;H4ZQ
4860;EUR;IBIS;Coba ETC 4x Copper Daily Long;X0DC;X0DC
4861;EUR;IBIS;Xtrackers ShortDAX x2 Daily Swap UCITS ETF;DBPD;DBPD
4862;EUR;IBIS;Xtrackers MSCI World Consumer Staples UCITS ETF;XDWS;XDWS
4863;EUR;IBIS;ETFS Short JPY Long EUR;SJPL;SJPL
4864;EUR;IBIS;UBS Irl ETF plc - Factor MSCI USA Low Volatility UCITS ETF;UBUR;UBUR
4865;EUR;IBIS;ETFS Bullish USD vs Commodity Currency Basket Securities;USBS;USBS
4866;EUR;IBIS;iShares ATX UCITS DE;EXXX;EXXX
4867;EUR;IBIS;Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF;XY4P;XY4P
4868;EUR;IBIS;AMUNDI PRIME EUROZONE UCITS ETF DR;PR1Z;PR1Z
4869;EUR;IBIS;Coba ETC 1x Gold Daily Long;X001;X001
4870;EUR;IBIS;AMUNDI PRIME GLOBAL UCITS ETF DR;PR1W;PR1W
4871;EUR;IBIS;Amundi ETF MSCI Europe Communi;CT5;540C
4872;EUR;IBIS;Coba ETN 1x HSIF Daily Long;X04V;X04V
4873;EUR;IBIS;BNP PARIBAS EASY Equity Low Vol Europe UCITS ETF;EVOE;VLEU
4874;EUR;IBIS;iShares STOXX Europe 600 Utilities UCITS ETF DE;EXH9;EXH9
4875;EUR;IBIS;Xtrackers II Global Government Bond UCITS ETF;XG7S;XG7S
4876;EUR;IBIS;Lyxor EuroMTS 3-5Y INVESTMENT GRADE DR UCITS ETF;MTB1;LYQ3
4877;EUR;IBIS;Coba ETN -2x HSIF Daily Short;X04Y;X04Y
4878;EUR;IBIS;Amundi Msci Emerging Markets UCITS ETF;AEEM;AMEM
4879;EUR;IBIS;Lyxor MSCI Turkey UCITS ETF;TUR;LTUR
4880;EUR;IBIS;Xtrackers II Germany Government Bond 3-5 Swap UCITS ETF;XGN5;XGN5
4881;EUR;IBIS;ComStage ETF MSCI Pacific TRN UCITS ETF;X014;X014
4882;EUR;IBIS;Xtrackers JPX-Nikkei 400 UCITS ETF;XDNE;XDNE
4883;EUR;IBIS;Coba ETC -1 x Platinum Daily Short Index;X0BL;X0BL
4884;EUR;IBIS;iShares STOXX Europe 600 Travel & Leisure UCITS ETF DE;EXV9;EXV9
4885;EUR;IBIS;Boost Brent Oil 3x Short Daily ETP;3BFS;3BFS
4886;EUR;IBIS;UBS ETF - MSCI Japan Socially Responsible UCITS ETF;FRCJ;FRCJ
4887;EUR;IBIS;Lyxor Pan Africa UCITS ETF;PAF;LGQM
4888;EUR;IBIS;Lyxor Robotics & AI UCITS ETF;ROAI;ROAI
4889;EUR;IBIS;ComStage ETF FR DAX UCITS ETF;C002;C002
4890;EUR;IBIS;Heating Oil ETC von BNPP B.V.;B4N3;B4N3
4891;EUR;IBIS;ETFS Physical Silver;VZLC;VZLC
4892;EUR;IBIS;ETFS 2X Daily Long Gold;4RT8;4RT8
4893;EUR;IBIS;HSBC MSCI EM FAR EAST UCITS ETF;H4ZI;H4ZI
4894;EUR;IBIS;Xtrackers MSCI Brazil UCITS ETF;DBX6;DBX6
4895;EUR;IBIS;ETFS Longer Dated Natural Gas;9GAQ;9GAQ
4896;EUR;IBIS;Collateralized EUR Hedged RICI Enhanced Nickel TR Index ETC;B4N6;B4N6
4897;EUR;IBIS;Coba ETN 10x BUNDF Daily Long;X0CS;X0CS
4898;EUR;IBIS;UBS ETF MSCI EMU UCITS ETF;UIM4;UIM4
4899;EUR;IBIS;OSSIAM Stoxx Europe 600 Equal Weight NR;OSX6;OSX6
4900;EUR;IBIS;OSSIAM ETF EUROPE MINIMUM VARIANCE NR;OSX4;OSX4
4901;EUR;IBIS;BNP Paribas Easy - MSCI Europe Small Caps ex Controversial Weapons UCITS ETF;EESM;EESM
4902;EUR;IBIS;Lyxor STOXX Europe 600 Chemicals UCITS ETF;CHM;LCHM
4903;EUR;IBIS;Amundi Index Solutions-Amundi Europe Equity Multi Smart Allocation Scientific Be;SMRE;SMRE
4904;EUR;IBIS;UBS ETF - MSCI United Kingdom hedged to EUR UCITS ETF;UKEUBH;UEF3
4905;EUR;IBIS;Invesco EURO STOXX High Dividend Low Volatility UCITS ETF;HDEU;EHDV
4906;EUR;IBIS;Coba ETC 1x Gasoil Daily Long Index;X0E1;X0E1
4907;EUR;IBIS;Boost EURO STOXX Banks 3x Leverage Daily ETP;0LJI;0LJI
4908;EUR;IBIS;ETFS 2X Daily Long Sugar;4RUH;4RUH
4909;EUR;IBIS;Amundi ETF Govt Bond Euromts Broad Investment Grade 1-3 UCITS ETF;C13;18MX
4910;EUR;IBIS;Lyxor MSCI World Health Care TR UCITS ETF;HLTW;LYPE
4911;EUR;IBIS;Xtrackers FTSE All-Share UCITS ETF;DBXZ;DBXZ
4912;EUR;IBIS;HSBC MSCI MALAYSIA UCITS ETF;H4ZV;H4ZV
4913;EUR;IBIS;Collateralized ETC on Palladium;BNQL;BNQL
4914;EUR;IBIS;ComStage ETF iBOXX Germany Covered Capped Overall TR UCITS ETF;C540;C540
4915;EUR;IBIS;Deka iBoxx EUR Liquid SOV DIV 1-3 UCITS ETF;EL4L;EL4L
4916;EUR;IBIS;Lyxor Bund Daily -2x Inverse UCITS ETF;DSB;LYQK
4917;EUR;IBIS;Amundi Index Solutions-Amundi Govt Bond Lowest Rated Euromts Investment Grade;X1G;KX1G
4918;EUR;IBIS;ETFS EUR Daily Hedged Natural Gas;00XP;00XP
4919;EUR;IBIS;Xtrackers II iBoxx Germany Covered Bond Swap UCITS ETF;XBCD;XBCD
4920;EUR;IBIS;EMQQ Emerging Markets Internet & Ecommerce UCITS ETF;EMQQ1;EMQQ
4921;EUR;IBIS;Xtrackers FTSE 100 Short Daily Swap UCITS ETF;DX2K;DX2K
4922;EUR;IBIS;Wisdomtree EUR Aggregate Bond Enhanced Yield UCITS ETF;WTDQ;WTDQ
4923;EUR;IBIS;Xtrackers II US Treasuries UCITS ETF;XUTE;XUTE
4924;EUR;IBIS;Wisdomtree Enhanced Commodity UCITS ETF;WTEH;WTEH
4925;EUR;IBIS;Boost Silver 3x Leverage Daily ETP;PCFH;PCFH
4926;EUR;IBIS;iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF DE;EXH4;EXH4
4927;EUR;IBIS;Xtrackers II Eurozone AAA Government Bond Swap UCITS ETF;XBAT;XBAT
4928;EUR;IBIS;Coba ETN -10x BUNDF Daily Short;X0CV;X0CV
4929;EUR;IBIS;Amundi Msci World ETF;CW8;AMEW
4930;EUR;IBIS;Lyxor STOXX Europe 600 Personal & Household Goods UCITS ETF;PHG;LPHG
4931;EUR;IBIS;Coba ETN -1x HSCEIF Daily Short;X0CC;X0CC
4932;EUR;IBIS;ComStage Vermoegensstrategie UCITS ETF;F701;F701
4933;EUR;IBIS;HSBC MSCI BRAZIL UCITS ETF;H4ZG;H4ZG
4934;EUR;IBIS;Coba ETC -1 x Palladium Daily Short Index;X0BU;X0BU
4935;EUR;IBIS;L&G LOIM Global Government Bond Fundamental UCITS ETF;HCOE;HCOE
4936;EUR;IBIS;iShares Pfandbriefe UCITS ETF DE;EXHE;EXHE
4937;EUR;IBIS;UC Thomson Reuters Balanced European Convertible Bond UCITS ETF;ECBD;ECBD
4938;EUR;IBIS;ETFS 5x Short CHF Long EUR;5CHE;5CHE
4939;EUR;IBIS;Coba ETC 2x Natural Gas Daily Long;X0C6;X0C6
4940;EUR;IBIS;Xtrackers Stoxx Europe 600 Telecommunications Swap UCITS ETF;DXSG;DXSG
4941;EUR;IBIS;UBS ETF MSCI Pacific ex Japan UCITS ETF;UIMD;UIMD
4942;EUR;IBIS;Xtrackers II Eurozone Government Bond 10-15 UCITS ETF;DBXC;DBXC
4943;EUR;IBIS;Multi Units Luxembourg-Lyxor Msci All Country World Ucits Etf;ACWI;LYY0
4944;EUR;IBIS;Boost EURO STOXX 50 3x Short Daily ETP;PCFC;PCFC
4945;EUR;IBIS;UBS ETF - MSCI Japan Socially Responsible UCITS ETF;JPSRE;U1FB
4946;EUR;IBIS;BNP Paribas Easy-Equity Low Vol Germany;LOVG;LOVG
4947;EUR;IBIS;Lyxor STOXX Europe 600 Insurance UCITS ETF;INS;LIRU
4948;EUR;IBIS;ETFS Corn;OD7D;OD7D
4949;EUR;IBIS;Lyxor MSCI Emerging Markets UCITS ETF;LEM;LYM7
4950;EUR;IBIS;Lyxor Core Morningstar UK NT DR UCITS ETF;LCUK;LCUK
4951;EUR;IBIS;ComStage ETF DAX TR UCITS ETF;C001;C001
4952;EUR;IBIS;ComStage ETF STOXX Europe 600 Retail NR UCITS ETF;C075;C075
4953;EUR;IBIS;Lyxor EuroMTS Inflation Linked Investment Grade DR UCITS ETF;MTI;LYQ7
4954;EUR;IBIS;Collateralized ETC on RICI Enhanced Heating Oil Crude Oil TR Index;BNQH;BNQH
4955;EUR;IBIS;Amundi ETF Short Euro Stoxx 50 Daily UCITS ETF;C5S2;18MS
4956;EUR;IBIS;Deka DAX UCITS ETF;EL4A;EL4A
4957;EUR;IBIS;Amundi ETF Govt Bond Euromts Broad Investment Grade 3-5 UCITS ETF;C33;18MY
4958;EUR;IBIS;iShares TecDAX UCITS ETF DE;EXS2;EXS2
4959;EUR;IBIS;Coba ETN 1x TECDAXF Daily Long;X00R;X00R
4960;EUR;IBIS;Coba ETN -3x SX5EF Daily Short;X0CG;X0CG
4961;EUR;IBIS;HSBC MSCI TURKEY UCITS ETF;H4ZK;H4ZK
4962;EUR;IBIS;Coba ETC -3x Cocoa Daily Short;X0BF;X0BF
4963;EUR;IBIS;L&G Global Equity UCITS ETF;ETLQ;ETLQ
4964;EUR;IBIS;Lyxor EuroMTS 10-15Y Investment Grade DR UCITS ETF;MTE;LYQ6
4965;EUR;IBIS;ETFS 1X Daily Short Gold;9GA9;9GA9
4966;EUR;IBIS;Xtrackers Russell 2000 UCITS ETF;XRS2;XRS2
4967;EUR;IBIS;Lyxor STOXX Europe 600 Basic Resources UCITS ETF;BRE;LBRE
4968;EUR;IBIS;Market Access STOXX China A Minimum Variance Index UCITS ETF;M9SV;M9SV
4969;EUR;IBIS;BNP Paribas EUR Hedged Palladium ETC;B4NW;B4NW
4970;EUR;IBIS;ETFS EUR Daily Hedged Brent Crude;00XT;00XT
4971;EUR;IBIS;ComStage ETF STOXX Europe 600 Construction & Materials NR UCITS ETF;C065;C065
4972;EUR;IBIS;ComStage ETF iBoxx Sovereigns Germany Capped 5-10 TR UCITS ETF;8522;8522
4973;EUR;IBIS;Deka DAXplus Maximum Dividend UCITS ETF;EL4X;EL4X
4974;EUR;IBIS;ETFS 2X Daily Long Live Cattle;4RUB;4RUB
4975;EUR;IBIS;ComStage ETF Commerzbank Bund-Future Double Short TR UCITS ETF;5X63;5X63
4976;EUR;IBIS;Xtrackers II Eurozone Government Bond 25+ UCITS ETF;DBXG;DBXG
4977;EUR;IBIS;Lyxor Euro Overnight Return UCITS ETF;CSH1;L8I3
4978;EUR;IBIS;ComStage ETF iBoxx Liquid Sovereigns Diversified 5-7 TR UCITS ETF;X504;X504
4979;EUR;IBIS;Xtrackers Harvest FTSE China A-H 50 UCITS ETF;AH50;AH50
4980;EUR;IBIS;Xtrackers MSCI Europe Small Cap UCITS ETF;DX2J;DX2J
4981;EUR;IBIS;L&G Longer Dated All Commodities ex-Agriculture and Livestock UCITS ETF;ETLE;ETLE
4982;EUR;IBIS;Collateralized ETC on Gold;BNQJ;BNQJ
4983;EUR;IBIS;L&G US Equity UCITS ETF;ETLS;ETLS
4984;EUR;IBIS;Lyxor MSCI World UCITS ETF;WLD;LYYA
4985;EUR;IBIS;Collateralized ETC on RICI Enhanced ALUMINIUM TR Index;BNQN;BNQN
4986;EUR;IBIS;HSBC S&P 500 UCITS ETF;H4ZF;H4ZF
4987;EUR;IBIS;Coba ETC 4x Silver Daily Long;X0CN;X0CN
4988;EUR;IBIS;Amundi ETF Stoxx Europe 50 UCITS ETF;C5E;AE50
4989;USD;IBIS;BNP PARIBAS EASY Equity Low Vol US UCITS ETF;VLUU;VLUU
4990;EUR;IBIS;Coba ETN -1x SX5EF Daily Short;X04C;X04C
4991;EUR;IBIS;SPDR MSCI EM Beyond BRIC UCITS ETF;ZPRB;ZPRB
4992;EUR;IBIS;Xtrackers Eurozone Government Bond Quality Weighted UCITS ETF;XESQ;XESQ
4993;EUR;IBIS;ETFS Heating Oil;OD7I;OD7I
4994;EUR;IBIS;UBS ETFs plc - CMCI Composite SF UCITS ETF;UIQK;UIQK
4995;EUR;IBIS;Xtrackers MSCI India Swap UCITS ETF;XCS5;XCS5
4996;EUR;IBIS;UBS ETF-Factor MSCI EMU Prime Value UCITS ETF;UIMZ;UIMZ
4997;EUR;IBIS;ETFS 1X Daily Short Coffee;9GA3;9GA3
4998;EUR;IBIS;BNP Paribas Easy MSCI Europe SRI UCITS ETF;SRIE;ZSRI
4999;EUR;IBIS;ComStage ETF STOXX Europe 600 Industrial Goods & Services NR UCITS ETF;C069;C069
5000;EUR;IBIS;ComStage ETF EURO STOXX Select Dividend 30 NR UCITS ETF;C051;C051
5001;EUR;IBIS;Coba ETN 2x SPXF Daily Long;X04J;X04J
5002;EUR;IBIS;Boost Short USD Long EUR 5x Daily ETP;0LJH;0LJH
5003;EUR;IBIS;Amundi Floating Rate USD Corporate UCITS ETF;FRNU;FRNU
5004;EUR;IBIS;Amundi Index Solutions-Amundi Stoxx Europe 600;C6E;AME6
5005;EUR;IBIS;UBS ETF - Bloomberg Barclays Euro Inflation Linked 1-10 UCITS ETF;FRC3;FRC3
5006;EUR;IBIS;WisdomTree Emerging Markets Equity Income UCITS ETF;WTEI;WTEI
5007;EUR;IBIS;Deka iBoxx EUR Liquid SOV DIV 10+ UCITS ETF;EL4Q;EL4Q
5008;EUR;IBIS;ETFS 2X Daily Long Lean Hogs;4RUA;4RUA
5009;EUR;IBIS;OSSIAM ETF EMERGING MARKETS MINIMUM VARIANCE;EMMV;OSX9
5010;EUR;IBIS;Coba ETC -3x Gold Daily Short;X0CK;X0CK
5011;EUR;IBIS;ComStage ETF CAC 40 UCITS ETF;CD40;CD40
5012;EUR;IBIS;ETFS Gold;OD7H;OD7H
5013;EUR;IBIS;ComStage 1 MDAX UCITS ETF;E907;E907
5014;EUR;IBIS;ETFS Longer Dated Softs;9GAM;9GAM
5015;EUR;IBIS;Deka STOXX Europe Strong Value 20 UCITS ETF;EL4D;EL4D
5016;EUR;IBIS;ETFS Coffee;OD7B;OD7B
5017;EUR;IBIS;Xtrackers II EUR High Yield Corporate Bond UCITS ETF;XHYA;XHYA
5018;EUR;IBIS;Xtrackers MSCI World Materials UCITS ETF;XDWM;XDWM
5019;EUR;IBIS;HSBC MSCI CHINA UCITS ETF;H4ZP;H4ZP
5020;EUR;IBIS;Deka MSCI Japan LC UCITS ETF;EL4J;EL4J
5021;EUR;IBIS;UBS-ETF SBI Foreign AAA-BBB 5-10 UCITS ETF;UEFZ;UEFZ
5022;EUR;IBIS;First Trust US Large Cap Core AlphaDEX UCITS ETF;FTGU;FTGU
5023;EUR;IBIS;AMUNDI INDEX JP MORGAN GBI GLOBAL GOVIES UCITS ETF DR;10AK;10AK
5024;EUR;IBIS;Coba ETC 1x Cocoa Daily Long;X0B9;X0B9
5025;EUR;IBIS;ComStage ETF PSI 20 UCITS ETF;PPP;CD47
5026;EUR;IBIS;UBS ETF-MSCI World Socially Responsible UCITS ETF;UIMM;UIMM
5027;EUR;IBIS;Gasoline Benzin ETC von;B4N2;B4N2
5028;EUR;IBIS;Coba ETN 4x SX5EF Daily Long;X0CF;X0CF
5029;EUR;IBIS;iShares EURO STOXX Telecommunications 30-15 UCITS ETF DE;EXX2;EXX2
5030;EUR;IBIS;WisdomTree Europe SmallCap Dividend UCITS ETF;WTD7;WTD7
5031;EUR;IBIS;UBS ETF MSCI World UCITS ETF;UIM7;UIM7
5032;EUR;IBIS;BNP Paribas Easy MSCI Japan SRI UCITS ETF;SRIJ;JSRI
5033;EUR;IBIS;Amundi ETF iSTOXX Europe Multi-Factor Market Neutral UCITS ETF;MKTN;SMRN
5034;EUR;IBIS;Xtrackers MSCI Emerging Markets Swap UCITS ETF;DBX1;DBX1
